año,valor_(GWh),dia_semana_sin,dia_semana_cos,dia_sin,dia_cos,mes_sin,mes_cos,fecha
0.1428571428571388,0.1742717189782228,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,2013-05-05
0.1428571428571388,0.43402716884175474,0.0,1.0,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,2013-05-06
0.1428571428571388,0.48677707791413516,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,2013-05-07
0.1428571428571388,0.48626913836424634,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,2013-05-08
0.1428571428571388,0.48836770968755827,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.25065253225872064,0.8660254037844387,-0.4999999999999998,2013-05-09
0.1428571428571388,0.4831668499353108,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,0.8660254037844387,-0.4999999999999998,2013-05-10
0.1428571428571388,0.300984486410274,-0.9749279121818236,-0.2225209339563146,0.7907757369376985,-0.6121059825476629,0.8660254037844387,-0.4999999999999998,2013-05-11
0.1428571428571388,0.18574186234262813,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.7587581226927909,0.8660254037844387,-0.4999999999999998,2013-05-12
0.1428571428571388,0.4308434051259298,0.0,1.0,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,2013-05-13
0.1428571428571388,0.4842933363275528,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,2013-05-14
0.1428571428571388,0.46531633028549146,0.9749279121818236,-0.22252093395631434,0.10116832198743228,-0.9948693233918952,0.8660254037844387,-0.4999999999999998,2013-05-15
0.1428571428571388,0.47702387293675996,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,0.8660254037844387,-0.4999999999999998,2013-05-16
0.1428571428571388,0.4753246005788878,-0.433883739117558,-0.9009688679024191,-0.2993631229733574,-0.954139256400049,0.8660254037844387,-0.4999999999999998,2013-05-17
0.1428571428571388,0.31519947646278434,-0.9749279121818236,-0.2225209339563146,-0.4853019625310812,-0.874346616144582,0.8660254037844387,-0.4999999999999998,2013-05-18
0.1428571428571388,0.20192624832120631,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998,2013-05-19
0.1428571428571388,0.4365823850393111,0.0,1.0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2013-05-20
0.1428571428571388,0.5032028286490555,0.7818314824680298,0.6234898018587336,-0.8978045395707414,-0.440394151557635,0.8660254037844387,-0.4999999999999998,2013-05-21
0.1428571428571388,0.4973229761192788,0.9749279121818236,-0.22252093395631434,-0.9680771188662043,-0.2506525322587205,0.8660254037844387,-0.4999999999999998,2013-05-22
0.1428571428571388,0.49035264466752726,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871266,0.8660254037844387,-0.4999999999999998,2013-05-23
0.1428571428571388,0.46848621714767047,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,2013-05-24
0.1428571428571388,0.2997473400663311,-0.9749279121818236,-0.2225209339563146,-0.9377521321470808,0.34730525284481945,0.8660254037844387,-0.4999999999999998,2013-05-25
0.1428571428571388,0.17922495897261626,-0.7818314824680299,0.6234898018587334,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998,2013-05-26
0.1428571428571388,0.42838802397262765,0.0,1.0,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,2013-05-27
0.1428571428571388,0.4710474708411956,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,2013-05-28
0.1428571428571388,0.48241456007931016,0.9749279121818236,-0.22252093395631434,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,2013-05-29
0.1428571428571388,0.441671785793178,0.43388373911755823,-0.900968867902419,-0.20129852008866028,0.9795299412524945,0.8660254037844387,-0.4999999999999998,2013-05-30
0.1428571428571388,0.45151575239936426,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,2013-05-31
0.1428571428571388,0.30969656332862305,-0.9749279121818236,-0.2225209339563146,0.20791169081775931,0.9781476007338057,0.49999999999999994,-0.8660254037844387,2013-06-01
0.1428571428571388,0.19075136758670763,-0.7818314824680299,0.6234898018587334,0.40673664307580015,0.9135454576426009,0.49999999999999994,-0.8660254037844387,2013-06-02
